 29 AY SGR    18 23 23.41 -18 38 42.2 10.285 0.015  8.955 0.014  8.321 0.019 25 25 25 10.308  8.886  8.307 unclassified variable
 30 AY SGR    18 23 25.41 -18 31 16.4  9.468 0.003  8.927 0.004  8.807 0.013 25 25 25  9.440  8.929  8.776                      
 34 AY SGR    18 23 15.39 -18 29 52.7  9.692 0.007  9.003 0.004  8.833 0.010 24 24 24  9.738  9.113  8.963                      
 45 AY SGR    18 23 27.66 -18 33 53.4  9.902 0.003  9.298 0.004  9.142 0.009 25 25 25  9.922  9.324  9.160                      
110 AY SGR    18 23 35.30 -18 36 37.3 10.802 0.056  9.557 0.058  8.939 0.051 25 25 25 10.851  9.563  8.901 unclassified variable
168 AY SGR    18 23 36.73 -18 34 48.6 12.132 0.056 11.066 0.039 10.528 0.049 25 25 25 12.077 10.795 10.194 unclassified variable
505 AY SGR    18 23 06.14 -18 36 39.0 10.794 0.057  9.522 0.057  8.830 0.034 23 23 23 10.765  9.457  8.739 unclassified variable
  1 BE MON    06 40 05.59 +07 36 21.0  8.267 0.018  7.842 0.016  7.714 0.015 19 19 19  8.174  7.842  7.659 Ceph BE MON          
  8 BE MON    06 40 22.90 +07 38 56.6  9.803 0.012  9.492 0.009  9.261 0.016 19 19 19  9.816  9.516  9.315                      
  9 BE MON    06 40 26.06 +07 33 32.7 10.434 0.005  9.562 0.004  9.370 0.006 19 19 19 10.475  9.632  9.385                      
 15 BE MON    06 40 03.45 +07 36 36.9 10.984 0.009  9.995 0.007  9.777 0.007 19 19 19 11.068 10.017  9.726                      
 18 BE MON    06 40 23.80 +07 39 24.0 10.716 0.010 10.009 0.011  9.757 0.017 19 19 19 10.738 10.002  9.776                      
 22 BE MON    06 40 14.72 +07 39 24.8 11.191 0.007 10.267 0.006  9.991 0.013 19 19 19 11.252 10.301  9.982                      
 24 BE MON    06 40 02.46 +07 39 46.2 10.815 0.010 10.626 0.007 10.596 0.021 19 19 19 10.815 10.662 10.599                      
 28 BE MON    06 40 30.17 +07 32 37.1 11.306 0.010 11.072 0.011 11.109 0.031 18 18 18 11.283 11.107 11.066                      
 29 BE MON    06 40 01.73 +07 34 10.7 11.812 0.011 11.236 0.010 11.221 0.028 19 19 19 11.931 11.347 11.172                      
 30 BE MON    06 40 10.64 +07 40 38.3 12.102 0.026 11.253 0.010 11.060 0.033 19 19 19 12.142 11.270 11.023                      
 31 BE MON    06 39 55.92 +07 37 15.9 11.443 0.010 11.174 0.009 11.231 0.018 19 19 19 11.426 11.163 11.111                      
 32 BE MON    06 40 31.21 +07 38 21.9 12.003 0.012 11.220 0.011 10.940 0.028 18 18 18 12.029 11.271 10.970                      
 33 BE MON    06 40 15.91 +07 38 34.1 12.125 0.012 11.328 0.010 11.201 0.045 19 19 19 12.223 11.386 11.112                      
 36 BE MON    06 40 25.60 +07 34 32.6 11.877 0.024 11.467 0.019 11.262 0.029 19 19 19 11.906 11.524 11.270                      
 37 BE MON    06 40 18.98 +07 30 48.2 12.029 0.022 11.362 0.012 11.294 0.024 19 19 19 11.980 11.376 11.193                      
  1 BG LAC    22 00 25.15 +43 26 43.3  7.022 0.018  6.638 0.016  6.511 0.015 22 22 22  6.893  6.592  6.459 Ceph BG LAC          
  2 BG LAC    22 00 49.05 +43 29 13.8  8.637 0.002  8.162 0.005  7.955 0.025 22 22 22  8.627  8.148  8.000                      
  4 BG LAC    22 00 38.70 +43 24 55.1 10.422 0.005  9.579 0.006  9.380 0.014 22 22 22 10.421  9.562  9.342                      
  5 BG LAC    22 00 37.89 +43 28 44.4 10.204 0.005  9.619 0.004  9.406 0.020 22 22 22 10.218  9.614  9.480                      
  6 BG LAC    22 00 26.51 +43 24 12.0 10.384 0.006  9.739 0.007  9.600 0.011 22 22 22 10.365  9.711  9.575                      
  7 BG LAC    22 00 46.16 +43 29 01.0 10.524 0.005  9.790 0.009  9.544 0.026 22 22 22 10.517  9.748  9.555                      
  8 BG LAC    22 00 36.25 +43 22 39.2 10.484 0.012  9.891 0.010  9.761 0.013 22 22 22 10.442  9.847  9.739                      
  9 BG LAC    22 00 43.05 +43 30 49.3 10.776 0.007  9.867 0.005  9.535 0.022 22 22 22 10.760  9.805  9.609                      
 10 BG LAC    22 00 12.82 +43 26 33.8 10.879 0.007 10.166 0.005  9.996 0.020 22 22 22 10.868 10.295 10.008                      
 11 BG LAC    22 00 52.59 +43 27 22.1 10.827 0.005 10.189 0.006  9.979 0.029 22 22 22 10.818 10.115 10.018                      
 12 BG LAC    22 00 55.15 +43 27 39.9 10.945 0.010 10.347 0.013 10.117 0.039 22 22 21 10.940 10.303 10.165                      
 13 BG LAC    22 01 00.77 +43 31 26.6 10.884 0.008 10.198 0.009  9.871 0.021 20 21 19 10.866 10.129  9.995                      
 14 BG LAC    22 00 15.76 +43 25 29.8 11.164 0.009 10.330 0.009 10.147 0.013 22 22 22 11.193 10.358 10.131                      
 15 BG LAC    22 00 23.01 +43 26 52.7 10.624 0.008 10.337 0.007 10.354 0.027 22 22 22 10.575 10.326 10.237                      
 16 BG LAC    22 00 41.57 +43 23 38.3 11.161 0.010 10.739 0.011 10.643 0.029 22 22 22 11.092 10.730 10.629                      
 17 BG LAC    22 00 29.69 +43 31 29.6 11.314 0.010 10.691 0.009 10.476 0.043 22 22 22 11.302 10.688 10.522                      
 18 BG LAC    22 00 45.64 +43 24 25.5 11.271 0.009 10.968 0.012 10.902 0.041 22 22 22 11.242 10.967 10.897                      
 19 BG LAC    22 01 01.76 +43 29 25.9 11.204 0.016 10.901 0.013 10.701 0.047 20 20 19 11.172 10.906 10.863                      
 20 BG LAC    22 00 20.07 +43 24 04.8 11.499 0.009 10.939 0.012 10.829 0.021 22 22 22 11.467 10.898 10.829                      
  1 BK AUR    05 10 40.19 +49 41 15.3  7.302 0.018  6.873 0.016  6.749 0.015 19 19 19  7.484  7.006  6.848 Ceph BK AUR          
  2 BK AUR    05 11 13.26 +49 36 03.8  9.456 0.003  8.926 0.009  8.857 0.014 19 19 19  9.441  8.945  8.836                      
  4 BK AUR    05 11 20.51 +49 36 53.6 10.070 0.006  9.261 0.010  9.105 0.014 18 18 18 10.108  9.295  9.080                      
  1 BM PER    04 29 39.40 +48 25 19.1  6.656 0.018  5.991 0.016  5.741 0.015 26 26 26  6.521  5.903  5.656 Ceph BM PER          
  6 BM PER    04 29 40.85 +48 29 28.4  9.627 0.007  8.074 0.007  7.450 0.010 26 26 26  9.721  8.157  7.446                      
 16 BM PER    04 29 28.25 +48 28 12.6 10.068 0.008  8.905 0.009  8.554 0.007 26 26 26 10.122  8.916  8.532                      
 18 BM PER    04 29 31.93 +48 22 01.8 10.167 0.009  9.183 0.010  8.933 0.014 26 26 26 10.244  9.248  8.915                      
 27 BM PER    04 30 07.47 +48 23 40.4 10.913 0.012  9.978 0.008  9.707 0.016 26 26 26 10.930  9.937  9.669                      
 30 BM PER    04 29 47.64 +48 20 37.0 11.068 0.016 10.284 0.010 10.094 0.020 26 26 26 11.034 10.312 10.061                      
 31 BM PER    04 30 09.26 +48 20 13.1 10.898 0.010 10.299 0.009 10.022 0.019 26 26 26 10.876 10.326 10.049                      
 34 BM PER    04 29 40.81 +48 24 20.4 10.919 0.010 10.602 0.014 10.491 0.031 26 26 26 10.898 10.572 10.489                      
 36 BM PER    04 30 06.38 +48 22 36.2 11.687 0.014 10.831 0.014 10.644 0.032 26 26 26 11.712 10.833 10.571                      
 37 BM PER    04 29 33.25 +48 26 16.5 11.190 0.014 10.914 0.014 10.844 0.030 26 26 26 11.167 10.896 10.801                      
 38 BM PER    04 29 55.90 +48 26 51.3 11.598 0.022 10.805 0.014 10.624 0.037 26 26 26 11.607 10.761 10.536                      
 42 BM PER    04 29 57.44 +48 22 21.8 11.451 0.016 11.089 0.018 11.007 0.038 26 26 26 11.392 11.030 10.921                      
  1 BR VUL    19 46 52.95 +22 52 08.5  7.586 0.003  6.622 0.003  6.383 0.004 28 28 28  7.622  6.641  6.313                      
  2 BR VUL    19 46 35.18 +22 53 23.2  7.713 0.018  7.209 0.016  7.042 0.015 28 28 28  7.885  7.354  7.136 Ceph BR VUL          
  3 BR VUL    19 46 26.90 +22 49 18.0  8.418 0.004  7.162 0.005  6.811 0.016 25 25 24  8.494  7.243  6.758                      
  4 BR VUL    19 46 19.22 +22 51 24.9  7.861 0.006  7.298 0.005  7.197 0.015 21 21 21  7.943  7.476  7.269 HD 344900            
  5 BR VUL    19 46 50.35 +22 54 26.9  8.733 0.002  7.430 0.003  6.844 0.005 28 28 28  8.758  7.445  6.806                      
  8 BR VUL    19 46 40.09 +22 53 27.7  9.321 0.008  7.895 0.008  7.348 0.008 28 28 28  9.405  7.851  7.245 unclassified variable
 14 BR VUL    19 47 00.08 +22 47 57.3  9.628 0.005  8.299 0.007  7.865 0.005 26 26 26  9.642  8.344  7.824                      
 15 BR VUL    19 47 02.09 +22 55 22.9  9.807 0.004  8.481 0.005  7.940 0.009 26 25 25  9.859  8.495  7.934                      
 16 BR VUL    19 46 33.21 +22 47 36.9  9.914 0.008  8.592 0.006  8.134 0.012 22 22 22  9.909  8.581  8.099                      
 18 BR VUL    19 47 07.04 +22 54 42.6  9.957 0.014  8.484 0.013  7.823 0.019 23 23 23 10.018  8.453  7.822                      
 19 BR VUL    19 46 41.59 +22 51 57.4  9.979 0.003  8.759 0.003  8.395 0.005 28 28 28  9.987  8.719  8.337                      
 21 BR VUL    19 46 29.66 +22 50 30.4 10.245 0.007  8.797 0.007  8.219 0.011 28 28 28 10.432  8.846  8.202                      
 22 BR VUL    19 46 46.55 +22 57 05.0 10.082 0.003  8.803 0.004  8.257 0.008 28 28 28 10.128  8.814  8.257                      
 24 BR VUL    19 47 00.91 +22 58 07.7 10.236 0.017  8.921 0.008  8.402 0.017 26 26 24 10.260  8.918  8.400                      
 26 BR VUL    19 46 21.13 +22 51 54.0 10.547 0.007  9.162 0.005  8.694 0.013 26 26 26 10.645  9.196  8.696                      
 27 BR VUL    19 46 43.20 +22 56 49.1 10.680 0.005  9.159 0.006  8.459 0.006 28 28 28 10.703  9.129  8.430                      
 28 BR VUL    19 46 29.08 +22 55 00.0 10.674 0.007  9.125 0.003  8.532 0.007 28 28 28 10.708  9.188  8.494                      
 30 BR VUL    19 46 33.72 +22 54 55.5  9.829 0.003  9.289 0.003  9.213 0.008 28 28 28  9.795  9.243  9.155                      
 32 BR VUL    19 46 25.48 +22 54 08.4 10.194 0.004  9.286 0.004  9.060 0.010 28 28 28 10.224  9.312  9.017                      
 39 BR VUL    19 46 43.09 +22 55 41.4 10.275 0.004  9.630 0.003  9.439 0.013 28 28 28 10.251  9.632  9.372                      
 54 BR VUL    19 46 25.22 +22 51 50.5 10.394 0.006 10.288 0.005 10.306 0.017 28 28 28 10.379 10.303 10.233 HD 344899            
 55 BR VUL    19 46 47.01 +22 47 19.6 10.550 0.007 10.216 0.005 10.216 0.020 25 25 25 10.457 10.167 10.158                      
  2 BV MON    06 56 57.60 +04 26 53.5  8.760 0.004  8.210 0.006  8.183 0.005 17 17 17  8.731  8.236  8.101                      
  3 BV MON    06 56 51.09 +04 30 58.3  9.016 0.018  8.572 0.016  8.458 0.015 17 17 17  9.140  8.723  8.538 Ceph BV MON          
  4 BV MON    06 57 04.39 +04 34 48.5  9.356 0.010  8.881 0.010  8.752 0.011 17 17 17  9.354  8.873  8.744                      
  5 BV MON    06 57 00.24 +04 27 04.6  9.445 0.003  9.117 0.006  9.131 0.005 17 17 17  9.442  9.156  9.052                      
  6 BV MON    06 56 43.82 +04 32 35.8 10.227 0.006  9.271 0.006  9.053 0.008 17 17 17 10.264  9.334  8.995                      
 13 BV MON    06 57 05.59 +04 36 36.1 10.611 0.022 10.297 0.012 10.241 0.023 15 16 14 10.545 10.269 10.183                      
 15 BV MON    06 57 12.62 +04 34 25.9 11.225 0.011 10.449 0.012 10.236 0.017 17 17 17 11.238 10.432 10.220                      
 17 BV MON    06 57 10.81 +04 28 19.3 10.913 0.008 10.642 0.008 10.672 0.014 17 17 17 10.890 10.714 10.620                      
 21 BV MON    06 56 57.95 +04 34 55.8 10.987 0.008 10.855 0.010 10.811 0.022 17 17 17 10.923 10.834 10.829                      
 22 BV MON    06 56 59.05 +04 26 20.1 11.357 0.007 11.076 0.012 11.099 0.020 17 17 17 11.301 11.086 10.960                      
 23 BV MON    06 57 03.80 +04 27 36.7 11.485 0.008 11.103 0.011 11.182 0.018 17 17 17 11.467 11.112 11.063                      
 24 BV MON    06 56 55.41 +04 35 29.1 11.651 0.015 11.010 0.010 10.908 0.032 17 17 17 11.673 11.053 10.892                      
 25 BV MON    06 57 14.57 +04 30 53.5 11.865 0.011 11.087 0.009 10.916 0.046 15 17 16 11.871 11.119 10.912                      
 26 BV MON    06 56 35.96 +04 32 20.0 11.761 0.013 11.036 0.019 10.940 0.013 16 16 16 11.790 11.092 10.811                      
 27 BV MON    06 56 52.33 +04 36 04.8 11.758 0.014 11.038 0.010 10.865 0.021 17 17 17 11.763 11.052 10.847                      
 28 BV MON    06 56 41.74 +04 29 40.7 11.800 0.010 11.122 0.011 11.078 0.019 16 17 17 11.830 11.180 10.983                      
 29 BV MON    06 57 05.18 +04 33 50.6 11.717 0.014 11.086 0.012 10.998 0.024 17 17 17 11.723 11.071 10.914                      
 30 BV MON    06 57 00.68 +04 35 42.8 11.552 0.011 11.220 0.014 10.967 0.021 17 17 17 11.522 11.205 10.951                      
 33 BV MON    06 56 54.58 +04 33 06.4 11.791 0.012 11.495 0.011 11.490 0.031 17 17 17 11.721 11.466 11.421                      
 34 BV MON    06 57 08.72 +04 28 50.0 11.917 0.011 11.584 0.011 11.584 0.038 15 17 17 11.858 11.589 11.456                      
  1 BZ CYG    20 45 59.79 +45 18 25.0  6.751 0.018  6.134 0.016  5.899 0.015 29 29 29  6.807  6.129  5.872 Ceph BZ CYG          
  2 BZ CYG    20 46 15.16 +45 13 59.1  8.026 0.002  6.746 0.002  6.306 0.009 29 29 29  8.052  6.770  6.242                      
  9 BZ CYG    20 46 30.44 +45 14 36.4  9.876 0.006  8.219 0.003  7.539 0.008 28 28 28  9.965  8.274  7.508                      
 37 BZ CYG    20 46 04.32 +45 16 29.8  9.342 0.004  9.204 0.004  9.178 0.011 29 29 29  9.273  9.193  9.123 BD+44 3572           
 43 BZ CYG    20 46 20.88 +45 14 57.5  9.853 0.004  9.539 0.004  9.411 0.016 29 29 29  9.775  9.476  9.326                      
  1 CD CAS    23 45 45.11 +62 59 35.5  7.943 0.005  6.428 0.004  5.678 0.014 25 25 25  8.169  6.630  5.759 Kiso C1-14           
  2 CD CAS    23 45 02.59 +63 00 13.9  7.631 0.018  7.077 0.016  6.896 0.015 25 25 25  7.644  7.048  6.812 Ceph CD CAS          
  6 CD CAS    23 45 45.97 +63 00 39.9  8.751 0.003  7.479 0.005  7.001 0.017 25 25 25  8.795  7.519  6.960                      
 23 CD CAS    23 44 37.58 +63 03 57.8  9.752 0.003  9.622 0.006  9.583 0.011 24 24 24  9.711  9.585  9.552                      
 29 CD CAS    23 45 29.05 +62 59 47.4 10.300 0.004 10.075 0.004  9.991 0.011 25 25 25 10.225 10.027  9.934                      
  1 CD CYG    20 04 26.55 +34 06 44.0  6.351 0.018  5.830 0.016  5.684 0.015 27 27 27  6.473  5.866  5.642 Ceph CD CYG          
  2 CD CYG    20 04 30.70 +34 06 05.4  8.472 0.007  6.970 0.004  6.287 0.006 27 27 27  8.440  6.925  6.174                      
  7 CD CYG    20 04 27.05 +34 09 11.1  9.093 0.004  8.391 0.003  8.231 0.008 27 27 27  9.052  8.417  8.196                      
  9 CD CYG    20 04 48.17 +34 02 02.5 10.205 0.006  8.844 0.005  8.406 0.006 25 25 25 10.199  8.839  8.304                      
 14 CD CYG    20 04 35.92 +34 07 01.8 10.304 0.006  9.037 0.005  8.612 0.007 27 27 27 10.337  9.023  8.519                      
 15 CD CYG    20 04 29.17 +34 02 42.8 10.552 0.013  9.154 0.007  8.685 0.013 24 24 24 10.583  9.196  8.614                      
 16 CD CYG    20 04 44.08 +34 06 06.1 10.379 0.007  9.123 0.004  8.746 0.009 27 27 27 10.423  9.166  8.670                      
 18 CD CYG    20 04 43.62 +34 07 52.7 10.191 0.005  9.358 0.004  9.144 0.015 27 27 27 10.135  9.318  9.051                      
 19 CD CYG    20 04 55.06 +34 04 51.2 11.080 0.015  9.375 0.005  8.706 0.011 27 27 27 11.132  9.402  8.644                      
 20 CD CYG    20 04 57.57 +34 03 00.7 10.232 0.009  9.676 0.009  9.615 0.019 23 23 23 10.149  9.662  9.499                      
 21 CD CYG    20 04 33.89 +34 08 41.0 10.196 0.006  9.653 0.006  9.433 0.018 27 27 27 10.133  9.624  9.399                      
 25 CD CYG    20 04 14.14 +34 09 12.2 10.539 0.014  9.719 0.012  9.539 0.019 27 27 27 10.571  9.795  9.565                      
 30 CD CYG    20 04 46.99 +34 10 30.3 10.650 0.010 10.027 0.009  9.829 0.035 27 27 27 10.637  9.985  9.805                      
  2 CF CAS    23 58 08.04 +61 12 38.9  8.109 0.002  7.097 0.002  6.847 0.002 34 34 34  8.174  7.170  6.790                      
  6 CF CAS    23 58 17.96 +61 13 15.8  8.595 0.018  8.114 0.016  7.937 0.015 34 34 34  8.695  8.180  7.973 Ceph CF CAS          
515 CF CAS    23 58 09.31 +61 12 49.2  7.865 0.018  7.369 0.016  7.220 0.021 33 33 33  7.780  7.372  7.174 Var CEa CEb          
  8 CF CAS    23 59 01.60 +61 07 58.8  9.068 0.002  8.386 0.003  8.254 0.004 30 30 30  9.096  8.435  8.256                      
 16 CF CAS    23 58 43.16 +61 09 39.5  9.534 0.002  9.438 0.003  9.428 0.005 34 34 34  9.496  9.432  9.447 Var QX CAS           
514 CF CAS    23 57 42.55 +61 12 49.3  9.422 0.002  8.519 0.009  8.189 0.005 32 32 33  9.519  8.553  8.212                      
520 CF CAS    23 57 45.92 +61 14 33.6  9.059 0.002  8.366 0.010  8.192 0.020 33 31 32  9.079  8.386  8.184                      
 19 CF CAS    23 58 53.65 +61 11 01.6 10.340 0.003  9.659 0.003  9.478 0.008 34 34 34 10.337  9.683  9.500                      
 20 CF CAS    23 59 12.29 +61 13 21.2 10.530 0.007  9.710 0.010  9.449 0.024 25 25 25 10.541  9.701  9.468                      
 22 CF CAS    23 58 37.80 +61 15 39.2 10.505 0.004  9.814 0.005  9.562 0.017 34 34 34 10.483  9.809  9.600                      
 23 CF CAS    23 58 30.80 +61 07 54.2 10.557 0.004  9.877 0.004  9.747 0.007 34 34 33 10.560  9.845  9.675                      
 24 CF CAS    23 58 57.58 +61 09 45.3 10.585 0.004  9.929 0.003  9.747 0.009 33 33 33 10.602  9.943  9.787                      
 26 CF CAS    23 58 13.12 +61 11 25.0 10.656 0.004 10.052 0.003  9.981 0.005 34 34 34 10.618 10.039  9.898                      
 29 CF CAS    23 58 14.25 +61 12 42.8 11.030 0.005 10.373 0.004 10.275 0.007 34 34 34 10.989 10.359 10.182                      
 30 CF CAS    23 58 50.25 +61 10 01.4 11.037 0.004 10.370 0.004 10.226 0.009 34 34 34 11.010 10.336 10.229                      
 33 CF CAS    23 58 07.36 +61 11 44.9 10.448 0.004 10.374 0.004 10.402 0.009 34 34 34 10.408 10.338 10.357                      
 35 CF CAS    23 58 59.75 +61 10 25.8 11.444 0.006 10.533 0.005 10.290 0.010 31 31 31 11.468 10.504 10.313                      
 42 CF CAS    23 58 17.41 +61 11 36.9 11.066 0.005 10.902 0.005 10.918 0.014 34 34 34 11.002 10.894 10.843                      
 50 CF CAS    23 58 30.33 +61 10 22.1 11.735 0.006 11.040 0.006 10.912 0.013 34 34 34 11.722 11.058 10.833                      
 65 CF CAS    23 58 30.29 +61 13 40.5 11.807 0.007 11.465 0.007 11.434 0.017 34 34 34 11.762 11.421 11.326                      
502 CF CAS    23 58 03.09 +61 08 14.0 11.017 0.005 11.316 0.007 11.218 0.020 32 33 33 10.990 10.688 10.594                      
  2 CH CAS    23 22 28.41 +62 45 25.7  7.321 0.018  6.673 0.016  6.420 0.015 21 21 21  7.482  6.723  6.448 Ceph CH CAS          
  6 CH CAS    23 22 33.77 +62 47 29.1  8.630 0.002  7.990 0.002  7.822 0.011 21 21 21  8.652  8.016  7.813                      
  8 CH CAS    23 22 14.64 +62 50 12.6  9.816 0.005  8.544 0.004  8.044 0.011 21 21 21  9.872  8.492  8.032                      
 11 CH CAS    23 22 43.55 +62 40 32.5 10.080 0.006  8.864 0.006  8.484 0.014 21 21 21 10.131  8.835  8.417                      
 20 CH CAS    23 23 29.15 +62 41 46.2 10.616 0.020  9.448 0.011  9.086 0.026 18 18 18 10.671  9.482  9.075                      
 21 CH CAS    23 22 13.29 +62 44 22.5 10.609 0.007  9.768 0.006  9.539 0.014 21 21 21 10.700  9.737  9.502                      
 22 CH CAS    23 23 12.25 +62 47 00.5 10.060 0.004  9.799 0.006  9.576 0.034 21 21 21 10.069  9.818  9.643                      
 24 CH CAS    23 22 34.04 +62 48 07.5 11.102 0.007 10.087 0.006  9.764 0.028 21 21 21 11.087 10.057  9.729                      
 25 CH CAS    23 23 02.86 +62 49 47.7 11.392 0.009 10.180 0.008  9.712 0.045 21 21 21 11.440 10.223  9.722                      
 28 CH CAS    23 23 09.33 +62 42 07.2 11.320 0.011 10.475 0.009 10.241 0.042 21 21 21 11.295 10.458 10.171                      
